;v0.3.135e10_exEcai-3ag_ECAI_Clique_3All
Standard deviation of total size of {completeness counter-example} received (avg) ;4.714045207910316;
Standard deviation of total size of {completeness counter-example} received (stddev) ;0.0;
Standard deviation of total size of {completeness counter-example} received (min) ;4.714045207910316;
Standard deviation of total size of {completeness counter-example} received (max) ;4.714045207910316;
Standard deviation of max size of {completeness counter-example} received (avg) ;0.0;
Standard deviation of max size of {completeness counter-example} received (stddev) ;0.0;
Standard deviation of max size of {completeness counter-example} received (min) ;0.0;
Standard deviation of max size of {completeness counter-example} received (max) ;0;
Standard deviation of min size of {completeness counter-example} received (avg) ;0.0;
Standard deviation of min size of {completeness counter-example} received (stddev) ;0.0;
Standard deviation of min size of {completeness counter-example} received (min) ;0.0;
Standard deviation of min size of {completeness counter-example} received (max) ;0;
Product of nb of {accept} received (avg) ;6.0;
Product of nb of {accept} received (stddev) ;0.0;
Product of nb of {accept} received (min) ;6;
Product of nb of {accept} received (max) ;6;
Product of total size of {accept} received (avg) ;312480.0;
Product of total size of {accept} received (stddev) ;0.0;
Product of total size of {accept} received (min) ;312480;
Product of total size of {accept} received (max) ;312480;
Product of max size of {accept} received (avg) ;111264.0;
Product of max size of {accept} received (stddev) ;0.0;
Product of max size of {accept} received (min) ;111264;
Product of max size of {accept} received (max) ;111264;
Product of min size of {accept} received (avg) ;24576.0;
Product of min size of {accept} received (stddev) ;0.0;
Product of min size of {accept} received (min) ;24576;
Product of min size of {accept} received (max) ;24576;
Max of nb of {accept} received (avg) ;3.0;
Max of nb of {accept} received (stddev) ;0.0;
Max of nb of {accept} received (min) ;3;
Max of nb of {accept} received (max) ;3;
Max of total size of {accept} received (avg) ;140.0;
Max of total size of {accept} received (stddev) ;0.0;
Max of total size of {accept} received (min) ;140;
Max of total size of {accept} received (max) ;140;
Max of max size of {accept} received (avg) ;76.0;
Max of max size of {accept} received (stddev) ;0.0;
Max of max size of {accept} received (min) ;76;
Max of max size of {accept} received (max) ;76;
Max of min size of {accept} received (avg) ;32.0;
Max of min size of {accept} received (stddev) ;0.0;
Max of min size of {accept} received (min) ;32;
Max of min size of {accept} received (max) ;32;
Min of nb of {accept} received (avg) ;1.0;
Min of nb of {accept} received (stddev) ;0.0;
Min of nb of {accept} received (min) ;1;
Min of nb of {accept} received (max) ;1;
Min of total size of {accept} received (avg) ;24.0;
Min of total size of {accept} received (stddev) ;0.0;
Min of total size of {accept} received (min) ;24;
Min of total size of {accept} received (max) ;24;
Min of max size of {accept} received (avg) ;24.0;
Min of max size of {accept} received (stddev) ;0.0;
Min of max size of {accept} received (min) ;24;
Min of max size of {accept} received (max) ;24;
Min of min size of {accept} received (avg) ;24.0;
Min of min size of {accept} received (stddev) ;0.0;
Min of min size of {accept} received (min) ;24;
Min of min size of {accept} received (max) ;24;
Sum of nb of {accept} received (avg) ;6.0;
Sum of nb of {accept} received (stddev) ;0.0;
Sum of nb of {accept} received (min) ;6;
Sum of nb of {accept} received (max) ;6;
Sum of total size of {accept} received (avg) ;257.0;
Sum of total size of {accept} received (stddev) ;0.0;
Sum of total size of {accept} received (min) ;257;
Sum of total size of {accept} received (max) ;257;
Sum of max size of {accept} received (avg) ;161.0;
Sum of max size of {accept} received (stddev) ;0.0;
Sum of max size of {accept} received (min) ;161;
Sum of max size of {accept} received (max) ;161;
Sum of min size of {accept} received (avg) ;88.0;
Sum of min size of {accept} received (stddev) ;0.0;
Sum of min size of {accept} received (min) ;88;
Sum of min size of {accept} received (max) ;88;
Average of nb of {accept} received (avg) ;2.0;
Average of nb of {accept} received (stddev) ;0.0;
Average of nb of {accept} received (min) ;2.0;
Average of nb of {accept} received (max) ;2.0;
Average of total size of {accept} received (avg) ;85.66666666666666;
Average of total size of {accept} received (stddev) ;1.4210854715202004E-14;
Average of total size of {accept} received (min) ;85.66666666666667;
Average of total size of {accept} received (max) ;85.66666666666667;
Average of max size of {accept} received (avg) ;53.66666666666667;
Average of max size of {accept} received (stddev) ;7.105427357601002E-15;
Average of max size of {accept} received (min) ;53.666666666666664;
Average of max size of {accept} received (max) ;53.666666666666664;
Average of min size of {accept} received (avg) ;29.333333333333332;
Average of min size of {accept} received (stddev) ;0.0;
Average of min size of {accept} received (min) ;29.333333333333332;
Average of min size of {accept} received (max) ;29.333333333333332;
Standard deviation of nb of {accept} received (avg) ;0.816496580927726;
Standard deviation of nb of {accept} received (stddev) ;0.0;
Standard deviation of nb of {accept} received (min) ;0.816496580927726;
Standard deviation of nb of {accept} received (max) ;0.816496580927726;
Standard deviation of total size of {accept} received (avg) ;47.63985259796209;
Standard deviation of total size of {accept} received (stddev) ;0.0;
Standard deviation of total size of {accept} received (min) ;47.63985259796209;
Standard deviation of total size of {accept} received (max) ;47.63985259796209;
Standard deviation of max size of {accept} received (avg) ;21.853044537445015;
Standard deviation of max size of {accept} received (stddev) ;0.0;
Standard deviation of max size of {accept} received (min) ;21.853044537445015;
Standard deviation of max size of {accept} received (max) ;21.853044537445015;
Standard deviation of min size of {accept} received (avg) ;3.7712361663282534;
Standard deviation of min size of {accept} received (stddev) ;0.0;
Standard deviation of min size of {accept} received (min) ;3.7712361663282534;
Standard deviation of min size of {accept} received (max) ;3.7712361663282534;
Product of nb of {request} received (avg) ;6.0;
Product of nb of {request} received (stddev) ;0.0;
Product of nb of {request} received (min) ;6;
Product of nb of {request} received (max) ;6;
Product of total size of {request} received (avg) ;34992.0;
Product of total size of {request} received (stddev) ;0.0;
Product of total size of {request} received (min) ;34992;
Product of total size of {request} received (max) ;34992;
Product of max size of {request} received (avg) ;5832.0;
Product of max size of {request} received (stddev) ;0.0;
Product of max size of {request} received (min) ;5832;
Product of max size of {request} received (max) ;5832;
Product of min size of {request} received (avg) ;5832.0;
Product of min size of {request} received (stddev) ;0.0;
Product of min size of {request} received (min) ;5832;
Product of min size of {request} received (max) ;5832;
Max of nb of {request} received (avg) ;3.0;
Max of nb of {request} received (stddev) ;0.0;
Max of nb of {request} received (min) ;3;
Max of nb of {request} received (max) ;3;
Max of total size of {request} received (avg) ;54.0;
Max of total size of {request} received (stddev) ;0.0;
Max of total size of {request} received (min) ;54;
Max of total size of {request} received (max) ;54;
Max of max size of {request} received (avg) ;18.0;
Max of max size of {request} received (stddev) ;0.0;
Max of max size of {request} received (min) ;18;
Max of max size of {request} received (max) ;18;
Max of min size of {request} received (avg) ;18.0;
Max of min size of {request} received (stddev) ;0.0;
Max of min size of {request} received (min) ;18;
Max of min size of {request} received (max) ;18;
Min of nb of {request} received (avg) ;1.0;
Min of nb of {request} received (stddev) ;0.0;
Min of nb of {request} received (min) ;1;
Min of nb of {request} received (max) ;1;
Min of total size of {request} received (avg) ;18.0;
Min of total size of {request} received (stddev) ;0.0;
Min of total size of {request} received (min) ;18;
Min of total size of {request} received (max) ;18;
Min of max size of {request} received (avg) ;18.0;
Min of max size of {request} received (stddev) ;0.0;
Min of max size of {request} received (min) ;18;
Min of max size of {request} received (max) ;18;
Min of min size of {request} received (avg) ;18.0;
Min of min size of {request} received (stddev) ;0.0;
Min of min size of {request} received (min) ;18;
Min of min size of {request} received (max) ;18;
Sum of nb of {request} received (avg) ;6.0;
Sum of nb of {request} received (stddev) ;0.0;
Sum of nb of {request} received (min) ;6;
Sum of nb of {request} received (max) ;6;
Sum of total size of {request} received (avg) ;108.0;
Sum of total size of {request} received (stddev) ;0.0;
